match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Kolkata Knight Riders,AJ Finch,30,27,5,0,111.11,b JH Kallis
2,Kolkata Knight Riders,V Sehwag,20,13,1,1,153.85,c Iqbal Abdulla b R Bhatia
2,Kolkata Knight Riders,IK Pathan,42,20,2,3,210.0,not out
2,Kolkata Knight Riders,GJ Maxwell,3,7,0,0,42.86,not out
5,Royal Challengers Bangalore,AJ Finch,25,24,3,0,104.17,lbw b M Muralitharan
5,Royal Challengers Bangalore,V Sehwag,0,1,0,0,0.0,c CA Pujara b Z Khan
5,Royal Challengers Bangalore,NV Ojha,33,26,4,1,126.92,c V Kohli b M Muralitharan
5,Royal Challengers Bangalore,Y Venugopal Rao,18,23,1,0,78.26,c MA Agarwal b AB McDonald
5,Royal Challengers Bangalore,GJ Maxwell,3,4,0,0,75.0,c Z Khan b M Muralitharan
5,Royal Challengers Bangalore,Y Nagar,16,15,2,0,106.67,c HV Patel b DL Vettori
5,Royal Challengers Bangalore,IK Pathan,24,15,2,1,160.0,"run out (HV Patel, AB de Villiers)"
5,Royal Challengers Bangalore,DAJ Bracewell,12,9,1,0,133.33,not out
5,Royal Challengers Bangalore,M Morkel,2,3,0,0,66.67,not out
11,Chennai Super Kings,NV Ojha,14,12,3,0,116.67,"run out (F du Plessis, R Ashwin)"
11,Chennai Super Kings,V Sehwag,33,21,4,1,157.14,c M Vijay b R Ashwin
11,Chennai Super Kings,KP Pietersen,43,26,3,2,165.38,not out
11,Chennai Super Kings,DPMD Jayawardene,20,21,1,0,95.24,not out
19,Mumbai Indians,NV Ojha,13,15,2,0,86.67,c Harbhajan Singh b RP Singh
19,Mumbai Indians,V Sehwag,32,36,2,1,88.89,c RE Levi b PP Ojha
19,Mumbai Indians,KP Pietersen,9,8,1,0,112.5,c DJ Jacobs b RP Singh
19,Mumbai Indians,DPMD Jayawardene,17,20,1,0,85.0,not out
19,Mumbai Indians,LRPL Taylor,11,10,1,0,110.0,not out
23,Deccan Chargers,NV Ojha,1,4,0,0,25.0,c JP Duminy b V Pratap Singh
23,Deccan Chargers,V Sehwag,7,5,1,0,140.0,c DT Christian b DW Steyn
23,Deccan Chargers,KP Pietersen,103,64,6,9,160.94,not out
23,Deccan Chargers,DPMD Jayawardene,6,5,1,0,120.0,c KC Sangakkara b DT Christian
23,Deccan Chargers,LRPL Taylor,13,11,1,0,118.18,run out (S Dhawan)
23,Deccan Chargers,IK Pathan,5,11,0,0,45.45,c PA Patel b DW Steyn
23,Deccan Chargers,Y Nagar,23,15,3,0,153.33,not out
27,Pune Warriors,DPMD Jayawardene,7,7,1,0,100.0,c SPD Smith b AC Thomas
27,Pune Warriors,V Sehwag,57,32,5,4,178.12,c & b M Kartik
27,Pune Warriors,KP Pietersen,32,23,1,3,139.13,b SC Ganguly
27,Pune Warriors,IK Pathan,15,11,0,1,136.36,c JD Ryder b SC Ganguly
27,Pune Warriors,P Negi,8,8,1,0,100.0,"run out (AD Mathews, RV Uthappa)"
27,Pune Warriors,LRPL Taylor,12,13,1,0,92.31,c SPD Smith b AC Thomas
27,Pune Warriors,Y Nagar,24,19,3,0,126.32,c SC Ganguly b AC Thomas
27,Pune Warriors,NV Ojha,11,6,0,1,183.33,not out
27,Pune Warriors,M Morkel,1,1,0,0,100.0,not out
31,Pune Warriors,DPMD Jayawardene,18,14,3,0,128.57,"run out (LJ Wright, RV Uthappa)"
31,Pune Warriors,V Sehwag,87,48,10,3,181.25,not out
31,Pune Warriors,KP Pietersen,27,21,1,2,128.57,c JD Ryder b R Sharma
31,Pune Warriors,LRPL Taylor,9,13,0,0,69.23,not out
36,Mumbai Indians,DPMD Jayawardene,55,42,8,0,130.95,c RG Sharma b RJ Peterson
36,Mumbai Indians,V Sehwag,73,39,8,4,187.18,c RP Singh b RJ Peterson
36,Mumbai Indians,KP Pietersen,50,26,6,3,192.31,not out
36,Mumbai Indians,IK Pathan,0,1,0,0,0.0,c NLTC Perera b RJ Peterson
36,Mumbai Indians,LRPL Taylor,15,7,0,2,214.29,lbw b SL Malinga
36,Mumbai Indians,Y Nagar,0,1,0,0,0.0,lbw b SL Malinga
36,Mumbai Indians,NV Ojha,5,4,0,0,125.0,not out
39,Rajasthan Royals,DPMD Jayawardene,6,5,1,0,120.0,c GB Hogg b Pankaj Singh
39,Rajasthan Royals,V Sehwag,63,39,8,2,161.54,c AL Menaria b GB Hogg
39,Rajasthan Royals,KP Pietersen,5,5,1,0,100.0,c R Dravid b AA Chavan
39,Rajasthan Royals,LRPL Taylor,25,35,0,0,71.43,b Pankaj Singh
39,Rajasthan Royals,Y Nagar,27,20,2,2,135.0,c AA Chavan b A Singh
39,Rajasthan Royals,NV Ojha,11,11,0,1,100.0,c R Dravid b A Singh
39,Rajasthan Royals,IK Pathan,7,5,1,0,140.0,not out
43,Rajasthan Royals,DPMD Jayawardene,0,3,0,0,0.0,lbw b AA Chavan
43,Rajasthan Royals,V Sehwag,73,38,12,1,192.11,c R Dravid b GB Hogg
