innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,32,1,8.0,5,0,0
1,Delhi Daredevils,A Nehra,4.0,0,30,2,7.5,5,0,1
1,Delhi Daredevils,DL Vettori,3.0,0,23,1,7.67,6,2,0
1,Delhi Daredevils,DP Nannes,4.0,0,16,2,4.0,18,0,0
1,Delhi Daredevils,PJ Sangwan,4.0,0,24,1,6.0,10,0,0
1,Delhi Daredevils,TM Dilshan,1.0,0,15,0,15.0,1,0,0
2,Deccan Chargers,DR Smith,1.0,0,8,0,8.0,4,0,0
2,Deccan Chargers,FH Edwards,3.4,0,44,0,12.0,6,3,1
2,Deccan Chargers,PP Ojha,4.0,0,24,1,6.0,6,1,0
2,Deccan Chargers,RG Sharma,1.0,0,10,0,10.0,1,0,0
2,Deccan Chargers,RP Singh,3.0,0,20,1,6.67,11,2,0
2,Deccan Chargers,Shoaib Ahmed,4.0,0,20,2,5.0,12,0,0
2,Deccan Chargers,Y Venugopal Rao,2.0,0,20,0,10.0,5,1,0
