innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,SM Curran,0,3,F du Plessis,0,0,0,3
1,Chennai Super Kings,2,F du Plessis,50,39,SR Watson,36,28,87,67
1,Chennai Super Kings,3,AT Rayudu,14,10,F du Plessis,8,8,22,18
1,Chennai Super Kings,4,AT Rayudu,16,7,MS Dhoni,3,5,20,11
1,Chennai Super Kings,5,RA Jadeja,33,13,AT Rayudu,15,8,50,21
2,Delhi Capitals,1,PP Shaw,0,2,S Dhawan,0,0,0,2
2,Delhi Capitals,2,AM Rahane,8,10,S Dhawan,18,13,26,23
2,Delhi Capitals,3,SS Iyer,23,23,S Dhawan,43,21,68,44
2,Delhi Capitals,4,S Dhawan,19,11,MP Stoinis,24,14,43,25
2,Delhi Capitals,5,S Dhawan,18,8,AT Carey,4,7,22,15
2,Delhi Capitals,6,S Dhawan,3,5,AR Patel,21,5,26,10
