innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,19,4.4
1,Chennai Super Kings,2,MM Ali,36,7.4
1,Chennai Super Kings,3,RV Uthappa,201,19.5
1,Chennai Super Kings,4,RA Jadeja,201,19.6
2,Royal Challengers Bangalore,1,F du Plessis,14,3.5
2,Royal Challengers Bangalore,2,V Kohli,20,5.1
2,Royal Challengers Bangalore,3,Anuj Rawat,42,6.6
2,Royal Challengers Bangalore,4,GJ Maxwell,50,7.5
2,Royal Challengers Bangalore,5,SS Prabhudessai,110,13.2
2,Royal Challengers Bangalore,6,Shahbaz Ahmed,133,15.3
2,Royal Challengers Bangalore,7,PWH de Silva,146,16.2
2,Royal Challengers Bangalore,8,Akash Deep,146,16.4
2,Royal Challengers Bangalore,9,KD Karthik,171,18.2
