innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,RD Gaikwad,17,16,3,0,106.25,lbw b JR Hazlewood,1
1,Chennai Super Kings,RV Uthappa,88,50,4,9,176.0,c V Kohli b PWH de Silva,2
1,Chennai Super Kings,MM Ali,3,8,0,0,37.5,"run out (SS Prabhudessai, KD Karthik)",3
1,Chennai Super Kings,S Dube,95,46,5,8,206.52,not out,4
1,Chennai Super Kings,RA Jadeja,0,1,0,0,0.0,c Anuj Rawat b PWH de Silva,5
2,Royal Challengers Bangalore,F du Plessis,8,9,0,0,88.89,c CJ Jordan b M Theekshana,1
2,Royal Challengers Bangalore,Anuj Rawat,12,16,1,0,75.0,lbw b M Theekshana,2
2,Royal Challengers Bangalore,V Kohli,1,3,0,0,33.33,c S Dube b Mukesh Choudhary,3
2,Royal Challengers Bangalore,GJ Maxwell,26,11,2,2,236.36,b RA Jadeja,4
2,Royal Challengers Bangalore,Shahbaz Ahmed,41,27,4,0,151.85,b M Theekshana,5
2,Royal Challengers Bangalore,SS Prabhudessai,34,18,5,1,188.89,b M Theekshana,6
2,Royal Challengers Bangalore,KD Karthik,34,14,2,3,242.86,c RA Jadeja b DJ Bravo,7
2,Royal Challengers Bangalore,PWH de Silva,7,3,0,1,233.33,c CJ Jordan b RA Jadeja,8
2,Royal Challengers Bangalore,Akash Deep,0,2,0,0,0.0,c AT Rayudu b RA Jadeja,9
2,Royal Challengers Bangalore,Mohammed Siraj,14,11,3,0,127.27,not out,10
2,Royal Challengers Bangalore,JR Hazlewood,7,7,0,0,100.0,not out,11
