innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,43,3,30,8.6,4,8
1,Sunrisers Hyderabad,middle,69,3,54,7.67,6,13
1,Sunrisers Hyderabad,powerplay,46,1,36,7.67,8,17
2,Delhi Daredevils,death,54,2,30,10.8,7,7
2,Delhi Daredevils,middle,70,1,54,7.78,5,8
2,Delhi Daredevils,powerplay,37,1,36,6.17,5,23
