innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,F du Plessis,43,33,5,2,130.3,st RV Uthappa b R Sharma,1
1,Chennai Super Kings,M Vijay,8,11,0,0,72.73,c AB Dinda b AD Mathews,2
1,Chennai Super Kings,SK Raina,20,19,2,0,105.26,c SPD Smith b R Sharma,3
1,Chennai Super Kings,MS Dhoni,26,28,1,0,92.86,c M Kartik b AB Dinda,4
1,Chennai Super Kings,RA Jadeja,44,26,4,2,169.23,c SPD Smith b A Nehra,5
1,Chennai Super Kings,JA Morkel,3,3,0,0,100.0,not out,6
1,Chennai Super Kings,DJ Bravo,5,2,1,0,250.0,not out,7
2,Pune Warriors,RV Uthappa,10,7,0,1,142.86,"run out (DJ Bravo, KMDN Kulasekara)",1
2,Pune Warriors,JD Ryder,73,56,7,1,130.36,not out,2
2,Pune Warriors,SC Ganguly,16,16,1,0,100.0,"run out (RA Jadeja, R Ashwin)",3
2,Pune Warriors,MN Samuels,8,15,0,0,53.33,b VY Mahesh,4
2,Pune Warriors,SPD Smith,44,22,4,3,200.0,not out,5
