innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,F du Plessis,35,26,M Vijay,8,11,43,37
1,Chennai Super Kings,2,F du Plessis,8,7,SK Raina,14,11,24,18
1,Chennai Super Kings,3,MS Dhoni,10,8,SK Raina,6,8,19,14
1,Chennai Super Kings,4,RA Jadeja,44,25,MS Dhoni,16,20,61,45
1,Chennai Super Kings,5,JA Morkel,1,1,RA Jadeja,0,1,1,2
1,Chennai Super Kings,6,JA Morkel,2,2,DJ Bravo,5,2,7,4
2,Pune Warriors,1,RV Uthappa,10,7,JD Ryder,20,11,31,18
2,Pune Warriors,2,SC Ganguly,16,16,JD Ryder,17,16,34,32
2,Pune Warriors,3,JD Ryder,15,11,MN Samuels,8,15,25,26
2,Pune Warriors,4,SPD Smith,44,22,JD Ryder,21,18,66,40
