innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DA Warner,3,7,0,0,42.86,b S Sreesanth,1
1,Delhi Daredevils,V Sehwag,80,47,8,5,170.21,c BJ Hodge b R Vinay Kumar,2
1,Delhi Daredevils,NV Ojha,0,3,0,0,0.0,lbw b S Sreesanth,3
1,Delhi Daredevils,Y Venugopal Rao,1,10,0,0,10.0,lbw b RA Jadeja,4
1,Delhi Daredevils,Y Nagar,22,30,1,0,73.33,"run out (RA Jadeja, PA Patel)",5
1,Delhi Daredevils,TR Birt,20,13,2,1,153.85,c R Vinay Kumar b RR Powar,6
1,Delhi Daredevils,IK Pathan,13,7,1,1,185.71,run out (RP Singh),7
1,Delhi Daredevils,RE van der Merwe,2,4,0,0,50.0,not out,8
2,Kochi Tuskers Kerala,BB McCullum,7,7,1,0,100.0,b IK Pathan,1
2,Kochi Tuskers Kerala,M Klinger,2,6,0,0,33.33,c RE van der Merwe b M Morkel,2
2,Kochi Tuskers Kerala,PA Patel,1,3,0,0,33.33,b IK Pathan,3
2,Kochi Tuskers Kerala,DPMD Jayawardene,18,28,2,0,64.29,c V Sehwag b AB Agarkar,4
2,Kochi Tuskers Kerala,BJ Hodge,27,25,3,0,108.0,c NV Ojha b M Morkel,5
2,Kochi Tuskers Kerala,RA Jadeja,31,22,3,1,140.91,c RE van der Merwe b AB Agarkar,6
2,Kochi Tuskers Kerala,B Akhil,13,9,0,1,144.44,c NV Ojha b M Morkel,7
2,Kochi Tuskers Kerala,R Vinay Kumar,11,9,0,1,122.22,c UT Yadav b RE van der Merwe,8
2,Kochi Tuskers Kerala,RR Powar,0,1,0,0,0.0,b RE van der Merwe,9
2,Kochi Tuskers Kerala,S Sreesanth,0,2,0,0,0.0,b RE van der Merwe,10
2,Kochi Tuskers Kerala,RP Singh,1,1,0,0,100.0,not out,11
