innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kochi Tuskers Kerala,B Akhil,2.0,0,22,0,11.0,4,0,1
1,Kochi Tuskers Kerala,R Vinay Kumar,4.0,0,41,1,10.25,7,0,0
1,Kochi Tuskers Kerala,RA Jadeja,4.0,0,27,1,6.75,11,1,0
1,Kochi Tuskers Kerala,RP Singh,4.0,0,29,0,7.25,11,1,0
1,Kochi Tuskers Kerala,RR Powar,2.0,0,20,1,10.0,5,0,0
1,Kochi Tuskers Kerala,S Sreesanth,4.0,1,10,2,2.5,15,2,0
2,Delhi Daredevils,AB Agarkar,4.0,0,23,2,5.75,7,0,0
2,Delhi Daredevils,IK Pathan,4.0,0,27,2,6.75,10,1,0
2,Delhi Daredevils,M Morkel,4.0,0,18,3,4.5,12,0,0
2,Delhi Daredevils,RE van der Merwe,3.5,0,20,3,5.22,9,0,0
2,Delhi Daredevils,UT Yadav,3.0,0,28,0,9.33,8,0,0
