match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2022-03-27,Delhi Capitals,"Brabourne Stadium, Mumbai",22,15,3,0,146.67,c PP Shaw b KK Ahmed,4
9,2022-04-02,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",61,33,3,5,184.85,b R Ashwin,4
14,2022-04-06,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",38,27,3,2,140.74,not out,5
18,2022-04-09,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",0,3,0,0,0.0,run out (GJ Maxwell),5
23,2022-04-13,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",36,20,3,2,180.0,"run out (MA Agarwal, Arshdeep Singh)",4
26,2022-04-16,Lucknow Super Giants,"Brabourne Stadium, Mumbai",26,26,2,0,100.0,b JO Holder,5
33,2022-04-21,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",51,43,3,2,118.6,not out,5
37,2022-04-24,Lucknow Super Giants,"Wankhede Stadium, Mumbai",38,27,2,2,140.74,c Ravi Bishnoi b JO Holder,5
44,2022-04-30,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",35,30,1,2,116.67,c R Parag b M Prasidh Krishna,4
51,2022-05-06,Gujarat Titans,"Brabourne Stadium, Mumbai",21,16,2,0,131.25,run out (HH Pandya),4
56,2022-05-09,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",6,5,1,0,120.0,c N Rana b AD Russell,3
59,2022-05-12,Chennai Super Kings,"Wankhede Stadium, Mumbai",34,32,4,0,106.25,not out,4
65,2022-05-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",8,9,1,0,88.89,c KS Williamson b Umran Malik,4
69,2022-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",21,17,1,1,123.53,c RR Pant b A Nortje,4
