innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,KL Rahul,52,32,6,2,162.5,c YK Pathan b PP Chawla,1
1,Royal Challengers Bangalore,CH Gayle,7,7,0,1,100.0,c RV Uthappa b M Morkel,2
1,Royal Challengers Bangalore,V Kohli,52,44,4,0,118.18,c AD Russell b M Morkel,3
1,Royal Challengers Bangalore,AB de Villiers,4,6,0,0,66.67,lbw b PP Chawla,4
1,Royal Challengers Bangalore,SR Watson,34,21,5,1,161.9,"run out (MK Pandey, RV Uthappa)",5
1,Royal Challengers Bangalore,Sachin Baby,16,8,2,1,200.0,c & b AD Russell,6
1,Royal Challengers Bangalore,STR Binny,16,4,1,2,400.0,c MK Pandey b UT Yadav,7
2,Kolkata Knight Riders,RV Uthappa,1,4,0,0,25.0,c V Kohli b STR Binny,1
2,Kolkata Knight Riders,G Gambhir,37,29,4,1,127.59,lbw b S Aravind,2
2,Kolkata Knight Riders,CA Lynn,15,12,0,1,125.0,b YS Chahal,3
2,Kolkata Knight Riders,MK Pandey,8,12,0,0,66.67,c Sachin Baby b SR Watson,4
2,Kolkata Knight Riders,YK Pathan,60,29,6,3,206.9,not out,5
2,Kolkata Knight Riders,AD Russell,39,24,1,4,162.5,c STR Binny b YS Chahal,6
2,Kolkata Knight Riders,SA Yadav,10,5,2,0,200.0,not out,7
