match_number,date,opponent,catches,stumpings,run_outs
11,2022-04-03,Chennai Super Kings,2,0,0
23,2022-04-13,Mumbai Indians,1,0,1
42,2022-04-29,Lucknow Super Giants,2,0,0
48,2022-05-03,Gujarat Titans,2,0,0
60,2022-05-13,Royal Challengers Bangalore,1,0,0
64,2022-05-16,Delhi Capitals,0,1,0
70,2022-05-22,Sunrisers Hyderabad,1,1,1
