innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,Q de Kock,54,7.3
1,Mumbai Indians,2,RG Sharma,87,11.4
1,Mumbai Indians,3,Yuvraj Singh,124,14.4
1,Mumbai Indians,4,SA Yadav,142,16.3
1,Mumbai Indians,5,KA Pollard,145,16.6
1,Mumbai Indians,6,KH Pandya,146,17.3
1,Mumbai Indians,7,MJ McClenaghan,147,18.1
1,Mumbai Indians,8,M Markande,172,20.1
2,Royal Challengers Bangalore,1,MM Ali,27,4.2
2,Royal Challengers Bangalore,2,PA Patel,67,7.5
2,Royal Challengers Bangalore,3,V Kohli,116,14.4
2,Royal Challengers Bangalore,4,SO Hetmyer,147,17.1
2,Royal Challengers Bangalore,5,C de Grandhomme,169,19.3
