match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2016-04-16,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,35,2,8.75,11,3,1
13,2016-04-19,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,27,2,6.75,11,0,0
20,2016-04-24,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,3.0,0,30,0,10.0,8,0,0
30,2016-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,28,2,7.0,8,0,0
32,2016-05-04,Kings XI Punjab,Eden Gardens,4.0,0,27,1,6.75,11,1,0
38,2016-05-08,Gujarat Lions,Eden Gardens,4.0,0,38,0,9.5,8,0,0
45,2016-05-14,Rising Pune Supergiants,Eden Gardens,3.0,0,22,0,7.33,9,0,1
48,2016-05-16,Royal Challengers Bangalore,Eden Gardens,2.0,0,20,0,10.0,6,0,0
51,2016-05-19,Gujarat Lions,Green Park,3.3,0,39,1,11.14,6,1,0
58,2016-05-25,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,31,2,7.75,11,0,0
