innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Ankit Sharma,4.0,0,31,1,7.75,10,1,0
1,Rajasthan Royals,CH Morris,4.0,0,19,3,4.75,12,1,0
1,Rajasthan Royals,JP Faulkner,4.0,0,40,0,10.0,7,0,0
1,Rajasthan Royals,PV Tambe,3.0,0,24,0,8.0,8,0,0
1,Rajasthan Royals,R Bhatia,3.0,0,23,0,7.67,4,0,0
1,Rajasthan Royals,SR Watson,2.0,0,19,0,9.5,5,1,0
2,Chennai Super Kings,A Nehra,4.0,0,29,0,7.25,10,0,0
2,Chennai Super Kings,DJ Bravo,4.0,0,43,2,10.75,3,0,1
2,Chennai Super Kings,MM Sharma,4.0,0,25,3,6.25,11,1,1
2,Chennai Super Kings,P Negi,4.0,0,35,0,8.75,5,1,0
2,Chennai Super Kings,RA Jadeja,4.0,0,11,4,2.75,11,0,0
