innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,DR Smith,12,3.4
1,Chennai Super Kings,2,SK Raina,15,4.4
1,Chennai Super Kings,3,F du Plessis,116,17.2
1,Chennai Super Kings,4,BB McCullum,129,18.2
1,Chennai Super Kings,5,P Negi,129,18.3
2,Rajasthan Royals,1,AM Rahane,37,6.3
2,Rajasthan Royals,2,SPD Smith,48,8.4
2,Rajasthan Royals,3,SR Watson,63,10.6
2,Rajasthan Royals,4,KK Nair,75,12.5
2,Rajasthan Royals,5,DJ Hooda,90,15.1
2,Rajasthan Royals,6,SV Samson,123,18.4
2,Rajasthan Royals,7,JP Faulkner,130,19.3
2,Rajasthan Royals,8,R Bhatia,130,19.4
2,Rajasthan Royals,9,Ankit Sharma,143,20.4
