innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,S Dhawan,13,10,DA Warner,16,13,29,23
1,Sunrisers Hyderabad,2,DA Warner,1,2,MC Henriques,0,0,2,2
1,Sunrisers Hyderabad,3,EJG Morgan,22,25,MC Henriques,10,14,33,39
1,Sunrisers Hyderabad,4,MC Henriques,18,13,KV Sharma,16,13,35,26
1,Sunrisers Hyderabad,5,RS Bopara,17,11,MC Henriques,46,19,64,30
2,Delhi Daredevils,1,Q de Kock,13,9,SS Iyer,0,7,13,16
2,Delhi Daredevils,2,JP Duminy,9,12,Q de Kock,37,22,47,34
2,Delhi Daredevils,3,Yuvraj Singh,2,7,JP Duminy,3,3,5,10
2,Delhi Daredevils,4,KM Jadhav,1,1,JP Duminy,0,1,1,2
2,Delhi Daredevils,5,SS Tiwary,26,25,KM Jadhav,62,33,91,58
