match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2023-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",56,48,7,0,116.67,c K Gowtham b Avesh Khan,2
7,2023-04-04,Gujarat Titans,"Arun Jaitley Stadium, Delhi",37,32,7,0,115.62,b AS Joseph,1
11,2023-04-08,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",65,55,7,0,118.18,lbw b YS Chahal,2
16,2023-04-11,Mumbai Indians,"Arun Jaitley Stadium, Delhi",51,47,6,0,108.51,c RP Meredith b JP Behrendorff,1
20,2023-04-15,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",19,13,4,0,146.15,c V Kohli b Vijaykumar Vyshak,1
28,2023-04-20,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",57,41,11,0,139.02,lbw b CV Varun,1
34,2023-04-24,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",21,20,2,1,105.0,c HC Brook b Washington Sundar,1
40,2023-04-29,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",0,2,0,0,0.0,b B Kumar,1
44,2023-05-02,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2,2,0,0,100.0,run out (Rashid Khan),2
50,2023-05-06,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",22,14,3,1,157.14,c F du Plessis b JR Hazlewood,1
55,2023-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,2,0,0,0.0,c AM Rahane b DL Chahar,1
59,2023-05-13,Punjab Kings,"Arun Jaitley Stadium, Delhi",54,27,10,1,200.0,lbw b Harpreet Brar,1
64,2023-05-17,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",46,31,5,2,148.39,c S Dhawan b SM Curran,1
67,2023-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",86,58,7,5,148.28,c RD Gaikwad b M Pathirana,2
