match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Mumbai Indians,AB Dinda,4.0,0,18,4,4.5,15
3,Mumbai Indians,B Kumar,2.0,0,13,0,6.5,5
3,Mumbai Indians,M Kartik,3.0,0,14,2,4.67,8
3,Mumbai Indians,MN Samuels,4.0,0,21,1,5.25,12
3,Mumbai Indians,R Sharma,4.0,0,16,1,4.0,12
3,Mumbai Indians,WD Parnell,3.0,0,18,1,6.0,9
8,Kings XI Punjab,A Nehra,3.0,0,20,1,6.67,9
8,Kings XI Punjab,AB Dinda,3.0,0,13,1,4.33,8
8,Kings XI Punjab,JD Ryder,3.0,0,25,1,8.33,2
8,Kings XI Punjab,M Kartik,3.0,0,23,0,7.67,4
8,Kings XI Punjab,MN Samuels,4.0,0,23,1,5.75,12
8,Kings XI Punjab,R Sharma,4.0,0,34,2,8.5,10
14,Kings XI Punjab,A Nehra,3.0,0,22,0,7.33,7
14,Kings XI Punjab,AB Dinda,3.0,0,18,1,6.0,10
14,Kings XI Punjab,AD Mathews,3.0,0,20,1,6.67,9
14,Kings XI Punjab,JD Ryder,2.0,0,12,0,6.0,5
14,Kings XI Punjab,MN Samuels,3.4,0,27,0,7.36,11
14,Kings XI Punjab,R Sharma,3.0,0,17,1,5.67,6
16,Chennai Super Kings,A Nehra,4.0,0,43,1,10.75,4
16,Chennai Super Kings,AB Dinda,4.0,0,30,1,7.5,8
16,Chennai Super Kings,AD Mathews,2.0,0,18,1,9.0,3
16,Chennai Super Kings,M Kartik,3.0,0,18,0,6.0,10
16,Chennai Super Kings,MN Samuels,4.0,0,29,0,7.25,6
16,Chennai Super Kings,R Sharma,3.0,0,16,2,5.33,5
21,Royal Challengers Bangalore,A Nehra,4.0,0,54,1,13.5,8
21,Royal Challengers Bangalore,AB Dinda,4.0,0,28,1,7.0,6
21,Royal Challengers Bangalore,AD Mathews,4.0,0,35,1,8.75,6
21,Royal Challengers Bangalore,B Kumar,4.0,0,27,0,6.75,10
21,Royal Challengers Bangalore,MN Samuels,2.0,0,5,1,2.5,7
21,Royal Challengers Bangalore,R Sharma,2.0,0,35,0,17.5,1
24,Chennai Super Kings,A Nehra,4.0,0,23,2,5.75,8
24,Chennai Super Kings,AD Mathews,1.0,0,12,0,12.0,1
24,Chennai Super Kings,B Kumar,3.0,0,37,0,12.33,6
24,Chennai Super Kings,M Kartik,4.0,0,24,0,6.0,9
24,Chennai Super Kings,MN Samuels,4.0,0,39,3,9.75,8
24,Chennai Super Kings,R Sharma,4.0,0,28,0,7.0,9
27,Delhi Daredevils,A Nehra,4.0,0,26,0,6.5,9
27,Delhi Daredevils,AC Thomas,4.0,0,22,3,5.5,13
27,Delhi Daredevils,AD Mathews,2.0,0,32,0,16.0,1
27,Delhi Daredevils,JD Ryder,1.0,0,18,0,18.0,1
27,Delhi Daredevils,M Kartik,3.0,0,25,1,8.33,5
27,Delhi Daredevils,R Sharma,2.0,0,20,0,10.0,3
27,Delhi Daredevils,SC Ganguly,4.0,0,27,2,6.75,5
31,Delhi Daredevils,A Nehra,3.0,0,34,0,11.33,5
31,Delhi Daredevils,AC Thomas,2.0,0,14,0,7.0,5
31,Delhi Daredevils,LJ Wright,2.0,0,24,0,12.0,2
31,Delhi Daredevils,M Kartik,4.0,0,26,0,6.5,6
31,Delhi Daredevils,R Sharma,4.0,0,33,1,8.25,6
31,Delhi Daredevils,SC Ganguly,1.0,0,12,0,12.0,1
35,Deccan Chargers,A Nehra,4.0,0,29,0,7.25,4
35,Deccan Chargers,AC Thomas,4.0,0,27,0,6.75,6
35,Deccan Chargers,B Kumar,4.0,0,34,1,8.5,6
35,Deccan Chargers,MN Samuels,4.0,0,39,1,9.75,5
35,Deccan Chargers,R Sharma,4.0,0,39,1,9.75,9
42,Deccan Chargers,A Nehra,4.0,0,41,1,10.25,3
42,Deccan Chargers,B Kumar,4.0,0,22,1,5.5,6
42,Deccan Chargers,M Kartik,2.0,0,16,0,8.0,4
42,Deccan Chargers,MN Samuels,3.0,0,33,1,11.0,5
42,Deccan Chargers,SC Ganguly,3.0,0,39,0,13.0,1
42,Deccan Chargers,WD Parnell,4.0,1,25,1,6.25,11
45,Mumbai Indians,A Nehra,4.0,0,19,2,4.75,15
45,Mumbai Indians,AB Dinda,4.0,1,34,1,8.5,11
45,Mumbai Indians,B Kumar,3.0,0,9,2,3.0,8
45,Mumbai Indians,M Kartik,3.0,0,27,0,9.0,4
45,Mumbai Indians,MJ Clarke,2.0,0,9,0,4.5,3
45,Mumbai Indians,WD Parnell,4.0,0,18,0,4.5,9
47,Kolkata Knight Riders,AB Dinda,2.0,0,28,0,14.0,3
47,Kolkata Knight Riders,AD Mathews,4.0,0,17,2,4.25,9
47,Kolkata Knight Riders,B Kumar,4.0,0,26,2,6.5,12
47,Kolkata Knight Riders,M Kartik,4.0,0,22,1,5.5,11
47,Kolkata Knight Riders,MJ Clarke,2.0,0,14,0,7.0,4
47,Kolkata Knight Riders,WD Parnell,4.0,0,37,0,9.25,4
52,Rajasthan Royals,A Nehra,3.0,0,33,0,11.0,6
52,Rajasthan Royals,AD Mathews,3.0,0,15,0,5.0,3
52,Rajasthan Royals,B Kumar,3.0,0,17,1,5.67,8
52,Rajasthan Royals,M Kartik,3.0,0,32,0,10.67,8
52,Rajasthan Royals,MJ Clarke,2.0,0,12,1,6.0,4
52,Rajasthan Royals,SPD Smith,0.2,0,5,0,15.0,0
52,Rajasthan Royals,WD Parnell,2.0,0,12,1,6.0,6
57,Royal Challengers Bangalore,AC Thomas,4.0,0,46,0,11.5,6
57,Royal Challengers Bangalore,AD Mathews,3.0,0,14,1,4.67,9
57,Royal Challengers Bangalore,B Kumar,4.0,0,40,0,10.0,7
57,Royal Challengers Bangalore,K Upadhyay,4.0,0,33,0,8.25,10
57,Royal Challengers Bangalore,MJ Clarke,1.0,0,5,0,5.0,4
57,Royal Challengers Bangalore,R Sharma,4.0,0,31,1,7.75,8
60,Rajasthan Royals,A Nehra,4.0,0,23,3,5.75,13
60,Rajasthan Royals,AD Mathews,4.0,0,29,1,7.25,9
60,Rajasthan Royals,B Kumar,4.0,0,33,0,8.25,8
60,Rajasthan Royals,JD Ryder,1.0,0,15,0,15.0,2
60,Rajasthan Royals,M Kartik,4.0,0,39,0,9.75,7
60,Rajasthan Royals,R Sharma,3.0,0,31,0,10.33,3
70,Kolkata Knight Riders,A Nehra,4.0,0,35,0,8.75,8
70,Kolkata Knight Riders,AG Murtaza,2.0,0,11,0,5.5,5
70,Kolkata Knight Riders,B Kumar,4.0,0,23,1,5.75,10
70,Kolkata Knight Riders,MJ Clarke,4.0,0,27,1,6.75,7
70,Kolkata Knight Riders,SC Ganguly,2.0,0,17,0,8.5,3
70,Kolkata Knight Riders,WD Parnell,4.0,0,18,2,4.5,12
