innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,32,0,8.0,5,1,0
1,Deccan Chargers,Jaskaran Singh,2.0,0,28,0,14.0,1,1,0
1,Deccan Chargers,PP Ojha,4.0,0,26,3,6.5,11,0,0
1,Deccan Chargers,R Sharma,3.0,0,24,1,8.0,8,0,0
1,Deccan Chargers,RG Sharma,3.0,0,26,0,8.67,3,2,0
1,Deccan Chargers,RJ Harris,4.0,0,40,1,10.0,7,0,0
2,Mumbai Indians,DJ Bravo,2.0,0,12,0,6.0,5,0,0
2,Mumbai Indians,Harbhajan Singh,3.0,0,16,2,5.33,9,0,0
2,Mumbai Indians,KA Pollard,4.0,0,26,2,6.5,6,2,1
2,Mumbai Indians,R McLaren,4.0,0,28,2,7.0,7,0,0
2,Mumbai Indians,SL Malinga,3.2,0,20,1,6.0,11,1,0
2,Mumbai Indians,Z Khan,2.0,0,10,2,5.0,5,0,0
