innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,S Dhawan,53,7.1
1,Mumbai Indians,2,SR Tendulkar,55,8.2
1,Mumbai Indians,3,DJ Bravo,62,9.6
1,Mumbai Indians,4,SS Tiwary,127,17.4
1,Mumbai Indians,5,KA Pollard,178,20.6
2,Deccan Chargers,1,HH Gibbs,30,5.1
2,Deccan Chargers,2,VVS Laxman,40,6.5
2,Deccan Chargers,3,AC Gilchrist,40,7.1
2,Deccan Chargers,4,RG Sharma,68,11.1
2,Deccan Chargers,5,A Symonds,81,12.5
2,Deccan Chargers,6,MD Mishra,83,13.3
2,Deccan Chargers,7,RJ Harris,103,16.3
2,Deccan Chargers,8,R Sharma,113,18.2
2,Deccan Chargers,9,TL Suman,113,18.4
2,Deccan Chargers,10,PP Ojha,115,19.2
