innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,S Dhawan,14,13,SR Tendulkar,35,24,53,37
1,Mumbai Indians,2,SS Tiwary,2,6,SR Tendulkar,0,1,2,7
1,Mumbai Indians,3,DJ Bravo,2,8,SS Tiwary,5,2,7,10
1,Mumbai Indians,4,SS Tiwary,37,27,AT Rayudu,26,19,65,46
1,Mumbai Indians,5,AT Rayudu,29,10,KA Pollard,21,10,51,20
1,Mumbai Indians,6,AT Rayudu,29,10,KA Pollard,21,10,51,20
2,Deccan Chargers,1,HH Gibbs,17,15,AC Gilchrist,13,10,30,25
2,Deccan Chargers,2,AC Gilchrist,6,3,VVS Laxman,4,7,10,10
2,Deccan Chargers,3,A Symonds,0,1,AC Gilchrist,0,1,0,2
2,Deccan Chargers,4,RG Sharma,11,13,A Symonds,15,11,28,24
2,Deccan Chargers,5,MD Mishra,5,5,A Symonds,6,6,13,10
2,Deccan Chargers,6,TL Suman,2,2,MD Mishra,0,2,2,4
2,Deccan Chargers,7,TL Suman,6,8,RJ Harris,13,10,20,18
2,Deccan Chargers,8,TL Suman,3,4,R Sharma,5,7,10,11
2,Deccan Chargers,9,TL Suman,0,2,Jaskaran Singh,0,0,0,2
2,Deccan Chargers,10,Jaskaran Singh,0,2,PP Ojha,2,2,2,4
