innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiant,death,53,3,30,10.6,5,7
1,Rising Pune Supergiant,middle,72,2,54,8.0,8,14
1,Rising Pune Supergiant,powerplay,57,0,36,9.5,9,11
2,Kolkata Knight Riders,death,62,2,38,9.79,5,8
2,Kolkata Knight Riders,middle,78,0,38,12.32,12,6
2,Kolkata Knight Riders,powerplay,44,1,33,8.0,7,13
