innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,Q de Kock,54,38,5,2,142.11,c JM Sharma b Arshdeep Singh,1
1,Lucknow Super Giants,KL Rahul,15,9,1,1,166.67,c JM Bairstow b Arshdeep Singh,2
1,Lucknow Super Giants,D Padikkal,9,6,2,0,150.0,c S Dhawan b SM Curran,3
1,Lucknow Super Giants,MP Stoinis,19,12,0,2,158.33,b RD Chahar,4
1,Lucknow Super Giants,N Pooran,42,21,3,3,200.0,b K Rabada,5
1,Lucknow Super Giants,A Badoni,8,10,0,0,80.0,c JM Bairstow b SM Curran,6
1,Lucknow Super Giants,KH Pandya,43,22,4,2,195.45,not out,7
1,Lucknow Super Giants,Ravi Bishnoi,0,1,0,0,0.0,c Tanay Thyagarajan b SM Curran,8
1,Lucknow Super Giants,Mohsin Khan,2,1,0,0,200.0,run out (HV Patel),9
2,Punjab Kings,S Dhawan,70,50,7,3,140.0,c Q de Kock b Mohsin Khan,1
2,Punjab Kings,JM Bairstow,42,29,3,3,144.83,c MP Stoinis b MP Yadav,2
2,Punjab Kings,P Simran Singh,19,7,1,2,271.43,c Naveen-ul-Haq b MP Yadav,3
2,Punjab Kings,JM Sharma,6,9,1,0,66.67,c Naveen-ul-Haq b MP Yadav,4
2,Punjab Kings,LS Livingstone,28,17,2,2,164.71,not out,5
2,Punjab Kings,SM Curran,0,1,0,0,0.0,c N Pooran b Mohsin Khan,6
2,Punjab Kings,Shashank Singh,9,7,1,0,128.57,not out,7
