match_number,date,opponent,catches,stumpings,run_outs
5,2024-03-24,Mumbai Indians,1,0,0
12,2024-03-31,Sunrisers Hyderabad,2,0,0
17,2024-04-04,Punjab Kings,1,0,0
40,2024-04-24,Delhi Capitals,1,0,0
59,2024-05-10,Chennai Super Kings,1,0,0
