match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2010-03-14,Kolkata Knight Riders,Eden Gardens,4.0,0,38,0,9.5,10,2,0
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,36,1,9.0,7,2,0
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,18,0,4.5,14,1,0
14,2010-03-20,Mumbai Indians,Brabourne Stadium,4.0,0,26,3,6.5,14,3,0
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,25,0,6.25,12,3,0
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,42,1,10.5,8,2,0
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,20,1,5.0,8,1,0
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,31,1,7.75,8,1,0
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,38,0,9.5,6,3,0
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,27,1,6.75,13,1,0
46,2010-04-12,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,18,3,4.5,13,2,0
49,2010-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,15,1,3.75,16,1,0
52,2010-04-17,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,18,0,4.5,10,1,0
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,43,2,10.75,10,3,0
59,2010-04-24,Deccan Chargers,Dr DY Patil Sports Academy,3.0,1,11,1,3.67,15,2,0
