match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2021-04-14,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",11,13,2,0,84.62,c S Nadeem b B Kumar,2
10,2021-04-18,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",25,28,2,0,89.29,c RA Tripathi b M Prasidh Krishna,2
16,2021-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",101,52,11,6,194.23,not out,2
19,2021-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",34,15,4,2,226.67,c SK Raina b SN Thakur,2
22,2021-04-27,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",17,14,3,0,121.43,b I Sharma,2
26,2021-04-30,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",7,6,0,1,116.67,b RP Meredith,2
31,2021-09-20,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",22,20,3,0,110.0,c KD Karthik b LH Ferguson,2
35,2021-09-24,Chennai Super Kings,Sharjah Cricket Stadium,70,50,5,3,140.0,c AT Rayudu b SN Thakur,2
39,2021-09-26,Mumbai Indians,Dubai International Cricket Stadium,0,4,0,0,0.0,c Q de Kock b JJ Bumrah,2
43,2021-09-29,Rajasthan Royals,Dubai International Cricket Stadium,22,17,4,0,129.41,b Mustafizur Rahman,2
48,2021-10-03,Punjab Kings,Sharjah Cricket Stadium,40,38,4,2,105.26,c KL Rahul b MC Henriques,2
52,2021-10-06,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",41,52,4,0,78.85,c Abdul Samad b Rashid Khan,2
56,2021-10-08,Delhi Capitals,Dubai International Cricket Stadium,0,1,0,0,0.0,c R Ashwin b A Nortje,2
58,2021-10-11,Kolkata Knight Riders,Sharjah Cricket Stadium,21,18,2,0,116.67,b LH Ferguson,1
