match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2013-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,17,1,4.25,11,0,0
6,2013-04-07,Kings XI Punjab,Subrata Roy Sahara Stadium,2.0,0,16,0,8.0,7,0,0
13,2013-04-11,Rajasthan Royals,Subrata Roy Sahara Stadium,4.0,0,41,1,10.25,9,1,1
15,2013-04-13,Mumbai Indians,Wankhede Stadium,2.0,0,16,0,8.0,5,0,0
19,2013-04-15,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,1,12,2,3.0,15,1,0
22,2013-04-17,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,4.0,0,18,3,4.5,16,2,0
29,2013-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,31,1,7.75,8,0,0
31,2013-04-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,23,0,5.75,15,1,0
39,2013-04-28,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,4.0,0,30,0,7.5,13,4,0
42,2013-04-30,Chennai Super Kings,Subrata Roy Sahara Stadium,4.0,1,24,0,6.0,9,0,0
46,2013-05-02,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,3.0,0,20,0,6.67,10,1,0
50,2013-05-05,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,38,1,9.5,11,1,0
56,2013-05-09,Kolkata Knight Riders,Subrata Roy Sahara Stadium,4.0,0,25,3,6.25,10,1,0
58,2013-05-11,Mumbai Indians,Subrata Roy Sahara Stadium,2.0,0,12,0,6.0,6,2,0
65,2013-05-15,Kolkata Knight Riders,JSCA International Stadium Complex,4.0,0,22,1,5.5,11,1,0
71,2013-05-19,Delhi Daredevils,Subrata Roy Sahara Stadium,4.0,0,26,0,6.5,11,1,0
