match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2009-04-19,Kings XI Punjab,Newlands,2.0,0,17,1,8.5,4,0,0
9,2009-04-23,Chennai Super Kings,Kingsmead,3.0,0,41,0,13.67,1,1,0
50,2009-05-17,Rajasthan Royals,OUTsurance Oval,4.0,0,19,2,4.75,12,1,0
52,2009-05-19,Royal Challengers Bangalore,New Wanderers Stadium,4.0,0,30,0,7.5,13,0,0
55,2009-05-21,Mumbai Indians,SuperSport Park,4.0,0,27,1,6.75,10,2,0
