match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2023-04-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,0,0,50.0,not out,7
8,2023-04-05,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0,4,0,0,0.0,c S Dhawan b Arshdeep Singh,2
17,2023-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",30,22,1,2,136.36,c SSB Magala b Akash Singh,5
23,2023-04-16,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",10,3,1,1,333.33,c R Tewatia b Mohammed Shami,8
26,2023-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",3,2,0,0,150.0,not out,8
32,2023-04-23,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",12,6,2,0,200.0,c SS Prabhudessai b HV Patel,7
37,2023-04-27,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",1,1,0,0,100.0,not out,7
42,2023-04-30,Mumbai Indians,"Wankhede Stadium, Mumbai",8,5,1,0,160.0,not out,8
48,2023-05-05,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,6,0,0,33.33,b Rashid Khan,5
60,2023-05-14,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",0,0,0,0,0.0,"run out (Anuj Rawat, Mohammed Siraj)",8
