match_number,date,opponent,catches,stumpings,run_outs
6,2026-04-02,Kolkata Knight Riders,1,0,0
10,2026-04-05,Lucknow Super Giants,0,1,1
21,2026-04-13,Rajasthan Royals,2,0,0
41,2026-04-29,Mumbai Indians,1,0,0
49,2026-05-06,Punjab Kings,1,0,0
56,2026-05-12,Gujarat Titans,2,0,0
