match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
1,Chennai Super Kings,DJ Bravo,4.0,0,27,1,6.75,13
1,Chennai Super Kings,Harbhajan Singh,3.0,0,15,1,5.0,7
1,Chennai Super Kings,RR Raje,1.0,0,15,0,15.0,0
1,Chennai Super Kings,SL Malinga,4.0,0,15,3,3.75,13
1,Chennai Super Kings,ST Jayasuriya,4.0,0,34,2,8.5,6
1,Chennai Super Kings,Z Khan,4.0,0,34,0,8.5,7
12,Deccan Chargers,DJ Bravo,4.0,0,34,3,8.5,8
12,Deccan Chargers,DS Kulkarni,1.0,0,18,0,18.0,1
12,Deccan Chargers,Harbhajan Singh,4.0,0,27,1,6.75,6
12,Deccan Chargers,SL Malinga,4.0,0,19,3,4.75,14
12,Deccan Chargers,ST Jayasuriya,3.0,0,29,1,9.67,5
12,Deccan Chargers,Z Khan,4.0,0,32,0,8.0,5
17,Kolkata Knight Riders,AM Nayar,3.0,0,13,3,4.33,8
17,Kolkata Knight Riders,DJ Bravo,3.0,0,31,2,10.33,8
17,Kolkata Knight Riders,Harbhajan Singh,2.0,0,15,0,7.5,4
17,Kolkata Knight Riders,SL Malinga,2.2,1,11,3,4.71,9
17,Kolkata Knight Riders,SR Tendulkar,2.0,0,11,0,5.5,1
17,Kolkata Knight Riders,Z Khan,3.0,0,14,1,4.67,10
20,Kings XI Punjab,DJ Bravo,3.0,0,24,1,8.0,7
20,Kings XI Punjab,Harbhajan Singh,4.0,0,23,1,5.75,8
20,Kings XI Punjab,JP Duminy,3.0,0,23,1,7.67,6
20,Kings XI Punjab,SL Malinga,4.0,0,12,2,3.0,12
20,Kings XI Punjab,SR Tendulkar,1.0,0,7,0,7.0,0
20,Kings XI Punjab,ST Jayasuriya,1.0,0,5,1,5.0,1
20,Kings XI Punjab,Z Khan,4.0,0,19,1,4.75,8
23,Kolkata Knight Riders,AM Nayar,3.0,0,20,1,6.67,5
23,Kolkata Knight Riders,GR Napier,4.0,0,27,1,6.75,8
23,Kolkata Knight Riders,Harbhajan Singh,4.0,0,24,0,6.0,12
23,Kolkata Knight Riders,SL Malinga,4.0,0,23,0,5.75,8
23,Kolkata Knight Riders,ST Jayasuriya,1.0,0,13,0,13.0,0
23,Kolkata Knight Riders,Z Khan,4.0,0,31,3,7.75,10
28,Royal Challengers Bangalore,AM Nayar,4.0,0,26,0,6.5,11
28,Royal Challengers Bangalore,DJ Bravo,3.0,0,32,0,10.67,4
28,Royal Challengers Bangalore,Harbhajan Singh,2.0,0,14,0,7.0,5
28,Royal Challengers Bangalore,SL Malinga,3.1,1,24,0,7.58,9
28,Royal Challengers Bangalore,SR Tendulkar,2.0,0,21,0,10.5,2
