match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",62,27,7,3,229.63,b TS Mills,4
10,2017-04-12,Mumbai Indians,Wankhede Stadium,5,7,1,0,71.43,b HH Pandya,4
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,26,16,2,2,162.5,c R Dhawan b CR Woakes,4
19,2017-04-17,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,0.0,c WP Saha b AR Patel,4
21,2017-04-19,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",3,4,0,0,75.0,b CH Morris,4
33,2017-04-28,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",15,12,2,0,125.0,c AR Patel b GJ Maxwell,4
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6,6,0,0,100.0,not out,4
40,2017-05-02,Delhi Daredevils,Feroz Shah Kotla,70,41,11,1,170.73,not out,4
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",47,43,4,2,109.3,c RA Tripathi b JD Unadkat,4
48,2017-05-08,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",9,11,1,0,81.82,c HH Pandya b SL Malinga,4
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,9,9,2,0,100.0,c PP Chawla b UT Yadav,4
