match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2023-04-02,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",12,3,0,2,400.0,not out,4
9,2023-04-06,Kolkata Knight Riders,"Eden Gardens, Kolkata",5,7,1,0,71.43,b CV Varun,4
15,2023-04-10,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",59,29,3,6,203.45,b MA Wood,3
20,2023-04-15,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",24,14,0,3,171.43,c DA Warner b Kuldeep Yadav,4
24,2023-04-17,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",76,36,3,8,211.11,c MS Dhoni b M Theekshana,4
27,2023-04-20,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,1,0,0,0.0,c Atharva Taide b Harpreet Brar,3
32,2023-04-23,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",77,44,6,4,175.0,c JO Holder b R Ashwin,4
36,2023-04-26,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",5,4,1,0,125.0,c D Wiese b CV Varun,4
43,2023-05-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4,5,0,0,80.0,lbw b Ravi Bishnoi,4
50,2023-05-06,Delhi Capitals,"Arun Jaitley Stadium, Delhi",0,1,0,0,0.0,c PD Salt b MR Marsh,3
54,2023-05-09,Mumbai Indians,"Wankhede Stadium, Mumbai",68,33,8,4,206.06,c N Wadhera b JP Behrendorff,4
60,2023-05-14,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",54,33,5,3,163.64,b Sandeep Sharma,3
65,2023-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",5,3,1,0,166.67,not out,3
70,2023-05-21,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",11,5,1,1,220.0,b Rashid Khan,3
