innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,53,3,30,10.6,7,9
1,Pune Warriors,middle,58,2,54,6.44,5,16
1,Pune Warriors,powerplay,48,0,36,8.0,9,16
2,Chennai Super Kings,death,36,3,30,7.2,3,10
2,Chennai Super Kings,middle,61,3,54,6.78,5,17
2,Chennai Super Kings,powerplay,38,2,36,6.33,5,17
