innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,RV Uthappa,24,30,AJ Finch,67,45,96,75
1,Pune Warriors,2,LRPL Taylor,3,7,RV Uthappa,2,3,5,10
1,Pune Warriors,3,SPD Smith,11,6,LRPL Taylor,5,6,17,12
1,Pune Warriors,4,SPD Smith,7,2,MR Marsh,2,4,10,6
1,Pune Warriors,5,MK Pandey,9,8,SPD Smith,21,8,31,16
1,Pune Warriors,6,AM Nayar,0,1,SPD Smith,0,0,0,1
2,Chennai Super Kings,1,S Anirudha,0,2,M Vijay,0,0,0,2
2,Chennai Super Kings,2,SK Raina,8,10,M Vijay,14,14,23,24
2,Chennai Super Kings,3,S Badrinath,7,6,M Vijay,10,8,17,14
2,Chennai Super Kings,4,S Badrinath,27,20,RA Jadeja,19,18,46,38
2,Chennai Super Kings,5,MS Dhoni,4,6,RA Jadeja,8,4,12,10
2,Chennai Super Kings,6,DJ Bravo,1,4,MS Dhoni,4,3,6,7
2,Chennai Super Kings,7,JA Morkel,9,6,MS Dhoni,2,4,11,10
2,Chennai Super Kings,8,CH Morris,5,5,JA Morkel,4,5,9,10
2,Chennai Super Kings,9,R Ashwin,11,5,CH Morris,0,0,11,5
