innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,AJ Finch,8,8,S Dhawan,4,1,14,9
1,Sunrisers Hyderabad,2,NV Ojha,9,12,S Dhawan,15,13,27,25
1,Sunrisers Hyderabad,3,NV Ojha,13,12,DA Warner,9,5,23,17
1,Sunrisers Hyderabad,4,KL Rahul,14,15,DA Warner,20,10,34,25
1,Sunrisers Hyderabad,5,IK Pathan,1,1,DA Warner,5,3,6,4
1,Sunrisers Hyderabad,6,DJG Sammy,7,16,IK Pathan,17,13,25,29
1,Sunrisers Hyderabad,7,IK Pathan,4,4,KV Sharma,4,4,10,8
1,Sunrisers Hyderabad,8,DW Steyn,1,2,IK Pathan,1,1,3,3
1,Sunrisers Hyderabad,9,DW Steyn,1,2,IK Pathan,1,1,3,3
2,Kolkata Knight Riders,1,RV Uthappa,2,2,G Gambhir,6,10,8,12
2,Kolkata Knight Riders,2,RV Uthappa,38,31,MK Pandey,12,16,51,47
2,Kolkata Knight Riders,3,YK Pathan,22,17,MK Pandey,23,16,45,33
2,Kolkata Knight Riders,4,RN ten Doeschate,25,15,YK Pathan,17,11,42,26
