innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,AJ Finch,8,8,1,0,100.0,c M Morkel b UT Yadav,1
1,Sunrisers Hyderabad,S Dhawan,19,14,4,0,135.71,c G Gambhir b SP Narine,2
1,Sunrisers Hyderabad,NV Ojha,22,24,1,2,91.67,c YK Pathan b Shakib Al Hasan,3
1,Sunrisers Hyderabad,DA Warner,34,18,3,2,188.89,c YK Pathan b UT Yadav,4
1,Sunrisers Hyderabad,KL Rahul,14,15,2,0,93.33,lbw b PP Chawla,5
1,Sunrisers Hyderabad,IK Pathan,23,19,2,0,121.05,not out,6
1,Sunrisers Hyderabad,DJG Sammy,7,16,0,0,43.75,c MK Pandey b Shakib Al Hasan,7
1,Sunrisers Hyderabad,KV Sharma,4,4,0,0,100.0,run out (YK Pathan),8
1,Sunrisers Hyderabad,DW Steyn,1,2,0,0,50.0,b UT Yadav,9
2,Kolkata Knight Riders,RV Uthappa,40,33,5,1,121.21,"run out (NV Ojha, DJG Sammy)",1
2,Kolkata Knight Riders,G Gambhir,6,10,1,0,60.0,c NV Ojha b DW Steyn,2
2,Kolkata Knight Riders,MK Pandey,35,32,3,1,109.38,c AJ Finch b KV Sharma,3
2,Kolkata Knight Riders,YK Pathan,39,28,2,2,139.29,not out,4
2,Kolkata Knight Riders,RN ten Doeschate,25,15,2,1,166.67,not out,5
