innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,AJ Finch,14,2.3
1,Sunrisers Hyderabad,2,S Dhawan,41,6.4
1,Sunrisers Hyderabad,3,NV Ojha,64,9.3
1,Sunrisers Hyderabad,4,KL Rahul,98,13.4
1,Sunrisers Hyderabad,5,DA Warner,104,14.2
1,Sunrisers Hyderabad,6,DJG Sammy,129,19.1
1,Sunrisers Hyderabad,7,KV Sharma,139,20.3
1,Sunrisers Hyderabad,8,DW Steyn,142,20.6
2,Kolkata Knight Riders,1,G Gambhir,8,2.6
2,Kolkata Knight Riders,2,RV Uthappa,59,10.5
2,Kolkata Knight Riders,3,MK Pandey,104,16.2
