match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2022-03-28,Lucknow Super Giants,"Wankhede Stadium, Mumbai",30,21,1,2,142.86,c KL Rahul b Avesh Khan,5
10,2022-04-02,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",20,15,2,0,133.33,not out,5
16,2022-04-08,Punjab Kings,"Brabourne Stadium, Mumbai",6,4,1,0,150.0,not out,5
21,2022-04-11,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",12,15,0,0,80.0,c Abhishek Sharma b M Jansen,5
24,2022-04-14,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",31,14,5,1,221.43,not out,6
29,2022-04-17,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",94,51,8,6,184.31,not out,5
35,2022-04-23,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",27,20,1,2,135.0,c UT Yadav b Shivam Mavi,4
40,2022-04-27,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",17,19,1,0,89.47,b Umran Malik,4
43,2022-04-30,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",39,24,4,1,162.5,not out,5
48,2022-05-03,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",11,14,0,0,78.57,c K Rabada b LS Livingstone,5
51,2022-05-06,Mumbai Indians,"Brabourne Stadium, Mumbai",19,14,1,1,135.71,not out,5
57,2022-05-10,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",26,24,1,1,108.33,c A Badoni b JO Holder,5
62,2022-05-15,Chennai Super Kings,"Wankhede Stadium, Mumbai",15,20,1,0,75.0,not out,5
67,2022-05-19,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",34,25,0,3,136.0,c & b PWH de Silva,5
71,2022-05-24,Rajasthan Royals,"Eden Gardens, Kolkata",68,38,3,5,178.95,not out,5
74,2022-05-29,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",32,19,3,1,168.42,not out,5
