match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",14,8,2,1,175.0,c Mandeep Singh b A Choudhary,1
6,2017-04-09,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",76,45,6,4,168.89,not out,1
10,2017-04-12,Mumbai Indians,Wankhede Stadium,49,34,7,2,144.12,c PA Patel b Harbhajan Singh,2
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,26,30,4,0,86.67,c CR Woakes b Kuldeep Yadav,1
19,2017-04-17,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",70,54,7,2,129.63,not out,1
21,2017-04-19,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4,7,0,0,57.14,c A Mishra b CH Morris,1
24,2017-04-22,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,43,40,3,1,107.5,b JD Unadkat,1
33,2017-04-28,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",51,27,4,4,188.89,b GJ Maxwell,1
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",126,59,10,8,213.56,c G Gambhir b CR Woakes,1
40,2017-05-02,Delhi Daredevils,Feroz Shah Kotla,30,21,4,1,142.86,b Mohammed Shami,1
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",40,34,4,1,117.65,c SN Thakur b BA Stokes,1
48,2017-05-08,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",6,6,1,0,100.0,lbw b MJ McClenaghan,1
53,2017-05-13,Gujarat Lions,Green Park,69,52,9,0,132.69,not out,1
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,37,35,2,2,105.71,b PP Chawla,1
