innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,53,2,30,10.6,7,6
1,Kolkata Knight Riders,middle,68,2,54,7.56,6,14
1,Kolkata Knight Riders,powerplay,50,2,36,8.33,8,14
2,Chennai Super Kings,death,45,5,30,9.0,4,9
2,Chennai Super Kings,middle,75,3,54,8.33,8,14
2,Chennai Super Kings,powerplay,52,0,36,8.67,9,15
