innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,JO Holder,4.0,0,38,1,9.5,5,0,0
1,Rajasthan Royals,R Ashwin,4.0,0,23,2,5.75,9,1,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,32,1,8.0,8,0,1
1,Rajasthan Royals,TA Boult,4.0,1,16,1,4.0,16,0,0
1,Rajasthan Royals,YS Chahal,4.0,0,41,0,10.25,5,0,0
2,Lucknow Super Giants,A Mishra,2.0,0,15,0,7.5,2,0,0
2,Lucknow Super Giants,Avesh Khan,4.0,0,25,3,6.25,11,0,0
2,Lucknow Super Giants,MP Stoinis,4.0,0,28,2,7.0,11,0,0
2,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,19,0,4.75,10,1,0
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,25,0,6.25,6,0,1
2,Lucknow Super Giants,Yudhvir Singh,2.0,0,27,0,13.5,6,1,0
