innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,KL Rahul,39,32,4,1,121.88,c JC Buttler b JO Holder,1
1,Lucknow Super Giants,KR Mayers,51,42,4,3,121.43,b R Ashwin,2
1,Lucknow Super Giants,A Badoni,1,4,0,0,25.0,b TA Boult,3
1,Lucknow Super Giants,DJ Hooda,2,4,0,0,50.0,c SO Hetmyer b R Ashwin,4
1,Lucknow Super Giants,MP Stoinis,21,16,2,0,131.25,c SV Samson b Sandeep Sharma,5
1,Lucknow Super Giants,N Pooran,29,20,2,1,145.0,run out (SV Samson),6
1,Lucknow Super Giants,KH Pandya,4,2,1,0,200.0,not out,7
1,Lucknow Super Giants,Yudhvir Singh,1,1,0,0,100.0,"run out (SV Samson, SO Hetmyer)",8
2,Rajasthan Royals,YBK Jaiswal,44,35,4,2,125.71,c Avesh Khan b MP Stoinis,1
2,Rajasthan Royals,JC Buttler,40,41,4,1,97.56,c Ravi Bishnoi b MP Stoinis,2
2,Rajasthan Royals,SV Samson,2,4,0,0,50.0,"run out (A Mishra, N Pooran)",3
2,Rajasthan Royals,D Padikkal,26,21,4,0,123.81,c N Pooran b Avesh Khan,4
2,Rajasthan Royals,SO Hetmyer,2,5,0,0,40.0,c KL Rahul b Avesh Khan,5
2,Rajasthan Royals,R Parag,15,12,1,1,125.0,not out,6
2,Rajasthan Royals,Dhruv Jurel,0,1,0,0,0.0,c DJ Hooda b Avesh Khan,7
2,Rajasthan Royals,R Ashwin,3,2,0,0,150.0,not out,8
