innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RG Sharma,7,10,Q de Kock,0,1,8,11
1,Mumbai Indians,2,Q de Kock,19,17,SA Yadav,10,10,29,27
1,Mumbai Indians,3,SS Tiwary,8,9,SA Yadav,23,16,31,25
1,Mumbai Indians,4,SS Tiwary,7,9,KA Pollard,3,5,12,14
1,Mumbai Indians,5,HH Pandya,2,4,KA Pollard,3,4,7,8
1,Mumbai Indians,6,KH Pandya,6,11,HH Pandya,15,14,22,24
1,Mumbai Indians,7,NM Coulter-Nile,1,2,KH Pandya,1,1,2,3
1,Mumbai Indians,8,J Yadav,11,4,KH Pandya,0,0,11,4
1,Mumbai Indians,9,JJ Bumrah,1,1,KH Pandya,6,3,7,4
2,Delhi Capitals,1,PP Shaw,6,5,S Dhawan,8,7,14,12
2,Delhi Capitals,2,SPD Smith,1,2,PP Shaw,0,2,1,4
2,Delhi Capitals,3,RR Pant,7,3,SPD Smith,8,6,15,9
2,Delhi Capitals,4,SS Iyer,7,6,RR Pant,19,19,27,25
2,Delhi Capitals,5,AR Patel,9,9,SS Iyer,8,11,20,20
2,Delhi Capitals,6,SO Hetmyer,15,8,SS Iyer,1,1,16,9
2,Delhi Capitals,7,R Ashwin,20,21,SS Iyer,17,15,39,36
