innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,3,4,Mumbai Indians,PP Shaw,KH Pandya,AK Chaudhary,,upheld,False
2,12,4,Delhi Capitals,AR Patel,TA Boult,MA Gough,,struck down,True
