innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,13,6,Mumbai Indians,Tilak Varma,Noor Ahmad,HAS Khalid,wicket,struck down,False
1,18,6,Chennai Super Kings,MJ Santner,NT Ellis,KN Ananthapadmanabhan,wicket,upheld,False
2,15,2,Mumbai Indians,RA Jadeja,WG Jacks,HAS Khalid,wicket,struck down,False
