match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2016-04-09,Mumbai Indians,Wankhede Stadium,66,42,7,3,157.14,not out,1
6,2016-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,21,17,4,0,123.53,lbw b PV Tambe,1
10,2016-04-17,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",9,11,2,0,81.82,b Sandeep Sharma,1
16,2016-04-22,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,60,46,8,0,130.43,st KL Rahul b T Shamsi,1
20,2016-04-24,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,67,52,4,3,128.85,c & b SP Narine,1
22,2016-04-26,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,5,0,0,0.0,c EJG Morgan b B Kumar,1
25,2016-04-29,Gujarat Lions,Maharashtra Cricket Association Stadium,53,45,5,0,117.78,run out (DJ Bravo),1
29,2016-05-01,Mumbai Indians,Maharashtra Cricket Association Stadium,4,5,0,0,80.0,c KH Pandya b MJ McClenaghan,1
33,2016-05-05,Delhi Daredevils,Feroz Shah Kotla,63,48,7,0,131.25,not out,1
35,2016-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,74,48,8,2,154.17,b SR Watson,1
40,2016-05-10,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,3,0,0,0.0,c NV Ojha b B Kumar,1
45,2016-05-14,Kolkata Knight Riders,Eden Gardens,2,6,0,0,33.33,b AD Russell,1
49,2016-05-17,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,42,36,5,1,116.67,not out,1
53,2016-05-21,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,19,15,4,0,126.67,c WP Saha b Sandeep Sharma,1
