innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,14,2,Chennai Super Kings,RA Jadeja,KA Pollard,CK Nandan,,upheld,False
2,3,4,Mumbai Indians,RG Sharma,DL Chahar,KN Ananthapadmanabhan,,upheld,False
2,18,2,Chennai Super Kings,KA Pollard,SN Thakur,CK Nandan,,struck down,False
