innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,CM Gautam,16,3.5
1,Mumbai Indians,2,LMP Simmons,77,12.5
1,Mumbai Indians,3,RG Sharma,122,18.3
1,Mumbai Indians,4,KA Pollard,129,18.6
1,Mumbai Indians,5,AT Rayudu,129,19.1
1,Mumbai Indians,6,AP Tare,157,20.6
2,Chennai Super Kings,1,BB McCullum,29,5.3
2,Chennai Super Kings,2,SK Raina,56,8.5
2,Chennai Super Kings,3,DR Smith,119,16.3
2,Chennai Super Kings,4,F du Plessis,129,17.4
2,Chennai Super Kings,5,RA Jadeja,146,19.5
2,Chennai Super Kings,6,M Manhas,147,19.6
