innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,97,0,30,19.4,15,4
1,Royal Challengers Bengaluru,middle,102,2,54,11.33,13,12
1,Royal Challengers Bengaluru,powerplay,51,1,36,8.5,5,10
2,Chennai Super Kings,death,69,4,42,9.86,10,13
2,Chennai Super Kings,middle,62,3,41,9.07,9,12
2,Chennai Super Kings,powerplay,76,3,35,13.03,13,13
