innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bengaluru,PD Salt,46,30,3,2,153.33,c Noor Ahmad b S Dube,1
1,Royal Challengers Bengaluru,V Kohli,28,18,2,1,155.56,c S Dube b A Kamboj,2
1,Royal Challengers Bengaluru,D Padikkal,50,29,5,2,172.41,b J Overton,3
1,Royal Challengers Bengaluru,RM Patidar,48,19,1,6,252.63,not out,4
1,Royal Challengers Bengaluru,TH David,70,25,3,8,280.0,not out,5
2,Chennai Super Kings,SV Samson,9,5,0,1,180.0,c D Padikkal b JA Duffy,1
2,Chennai Super Kings,RD Gaikwad,7,3,0,1,233.33,c D Padikkal b JA Duffy,2
2,Chennai Super Kings,A Mhatre,1,3,0,0,33.33,c RM Patidar b B Kumar,3
2,Chennai Super Kings,SN Khan,50,25,8,2,200.0,st JM Sharma b KH Pandya,4
2,Chennai Super Kings,Kartik Sharma,6,3,0,1,200.0,c Abhinandan Singh b KH Pandya,5
2,Chennai Super Kings,S Dube,18,13,2,1,138.46,c JM Sharma b Abhinandan Singh,6
2,Chennai Super Kings,PR Veer,43,29,6,1,148.28,c RM Patidar b B Kumar,7
2,Chennai Super Kings,J Overton,37,16,4,2,231.25,c JG Bethell b Suyash Sharma,8
2,Chennai Super Kings,A Kamboj,19,12,1,1,158.33,not out,9
2,Chennai Super Kings,Noor Ahmad,8,8,0,1,100.0,c V Kohli b B Kumar,10
2,Chennai Super Kings,MJ Henry,2,3,0,0,66.67,c PD Salt b Abhinandan Singh,11
