innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,AC Gilchrist,24,4.5
1,Kings XI Punjab,2,M Vohra,61,9.4
1,Kings XI Punjab,3,Mandeep Singh,70,11.1
1,Kings XI Punjab,4,DJ Hussey,99,15.4
1,Kings XI Punjab,5,Azhar Mahmood,99,15.5
1,Kings XI Punjab,6,Gurkeerat Singh,99,15.6
1,Kings XI Punjab,7,DA Miller,109,16.6
1,Kings XI Punjab,8,MS Gony,150,20.1
1,Kings XI Punjab,9,P Kumar,152,20.4
2,Kolkata Knight Riders,1,MS Bisla,0,1.1
2,Kolkata Knight Riders,2,JH Kallis,1,2.2
2,Kolkata Knight Riders,3,G Gambhir,106,14.1
2,Kolkata Knight Riders,4,EJG Morgan,116,15.6
2,Kolkata Knight Riders,5,MK Tiwary,117,17.1
2,Kolkata Knight Riders,6,DB Das,124,18.2
2,Kolkata Knight Riders,7,R Bhatia,147,19.6
2,Kolkata Knight Riders,8,YK Pathan,150,20.2
2,Kolkata Knight Riders,9,SMSM Senanayake,152,20.5
