innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,DR Smith,22,24,2,1,91.67,c & b DJ Bravo,1
1,Mumbai Indians,SR Tendulkar,15,18,1,1,83.33,lbw b RA Jadeja,2
1,Mumbai Indians,KD Karthik,23,23,2,1,100.0,c SK Raina b RA Jadeja,3
1,Mumbai Indians,KA Pollard,1,3,0,0,33.33,c SK Raina b RA Jadeja,4
1,Mumbai Indians,RG Sharma,39,30,3,1,130.0,not out,5
1,Mumbai Indians,AT Rayudu,10,11,1,0,90.91,b R Ashwin,6
1,Mumbai Indians,Harbhajan Singh,25,11,2,2,227.27,not out,7
2,Chennai Super Kings,MEK Hussey,22,26,1,1,84.62,c DR Smith b PP Ojha,1
2,Chennai Super Kings,M Vijay,2,4,0,0,50.0,b MG Johnson,2
2,Chennai Super Kings,SK Raina,0,1,0,0,0.0,c KA Pollard b MG Johnson,3
2,Chennai Super Kings,S Badrinath,0,3,0,0,0.0,lbw b MG Johnson,4
2,Chennai Super Kings,DJ Bravo,9,7,2,0,128.57,c AT Rayudu b P Suyal,5
2,Chennai Super Kings,R Ashwin,2,8,0,0,25.0,b Harbhajan Singh,6
2,Chennai Super Kings,MS Dhoni,10,12,1,0,83.33,c KA Pollard b PP Ojha,7
2,Chennai Super Kings,RA Jadeja,20,16,2,0,125.0,c AT Rayudu b PP Ojha,8
2,Chennai Super Kings,CH Morris,1,4,0,0,25.0,b SL Malinga,9
2,Chennai Super Kings,MM Sharma,0,3,0,0,0.0,c P Suyal b SL Malinga,10
2,Chennai Super Kings,B Laughlin,4,8,0,0,50.0,not out,11
