match_number,date,opponent,catches,stumpings,run_outs
17,2014-04-27,Sunrisers Hyderabad,1,0,0
26,2014-05-05,Delhi Daredevils,1,0,0
29,2014-05-07,Kings XI Punjab,1,0,0
58,2014-05-28,Mumbai Indians,1,0,0
