match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2014-04-21,Delhi Daredevils,Sheikh Zayed Stadium,4.0,0,23,2,5.75,13,0,0
10,2014-04-23,Rajasthan Royals,Dubai International Cricket Stadium,4.0,1,22,1,5.5,14,0,0
13,2014-04-25,Mumbai Indians,Dubai International Cricket Stadium,4.0,0,21,0,5.25,12,0,0
17,2014-04-27,Sunrisers Hyderabad,Sharjah Cricket Stadium,3.0,0,22,0,7.33,4,0,0
21,2014-05-02,Kolkata Knight Riders,JSCA International Stadium Complex,2.0,0,20,0,10.0,3,0,0
26,2014-05-05,Delhi Daredevils,Feroz Shah Kotla,3.0,1,26,0,8.67,10,0,0
29,2014-05-07,Kings XI Punjab,Barabati Stadium,4.0,0,41,0,10.25,7,0,0
33,2014-05-10,Mumbai Indians,Wankhede Stadium,4.0,0,34,1,8.5,15,2,0
37,2014-05-13,Rajasthan Royals,JSCA International Stadium Complex,3.0,0,18,0,6.0,9,0,0
47,2014-05-20,Kolkata Knight Riders,Eden Gardens,4.0,0,31,1,7.75,9,0,0
58,2014-05-28,Mumbai Indians,Brabourne Stadium,3.0,0,25,0,8.33,6,0,0
59,2014-05-30,Kings XI Punjab,Wankhede Stadium,4.0,0,35,1,8.75,10,0,1
