innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,59,2,30,11.8,8,10
1,Kolkata Knight Riders,middle,77,4,54,8.56,10,21
1,Kolkata Knight Riders,powerplay,55,1,36,9.17,10,14
2,Rajasthan Royals,death,24,2,30,4.8,2,14
2,Rajasthan Royals,middle,66,2,54,7.33,7,20
2,Rajasthan Royals,powerplay,41,5,36,6.83,6,21
