innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,N Rana,1,1.2
1,Kolkata Knight Riders,2,Shubman Gill,73,9.3
1,Kolkata Knight Riders,3,SP Narine,74,9.6
1,Kolkata Knight Riders,4,RA Tripathi,94,12.6
1,Kolkata Knight Riders,5,KD Karthik,99,13.3
1,Kolkata Knight Riders,6,AD Russell,144,16.3
1,Kolkata Knight Riders,7,PJ Cummins,184,20.2
2,Rajasthan Royals,1,RV Uthappa,19,1.6
2,Rajasthan Royals,2,BA Stokes,27,3.1
2,Rajasthan Royals,3,SPD Smith,32,3.6
2,Rajasthan Royals,4,SV Samson,32,4.3
2,Rajasthan Royals,5,R Parag,37,5.6
2,Rajasthan Royals,6,JC Buttler,80,11.4
2,Rajasthan Royals,7,R Tewatia,105,15.4
2,Rajasthan Royals,8,JC Archer,125,18.3
2,Rajasthan Royals,9,Kartik Tyagi,129,19.3
