match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,33,23,5,0,143.48,c Karanveer Singh b MG Johnson,3
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,10,9,2,0,111.11,c MA Agarwal b A Mishra,3
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",79,53,8,1,149.06,not out,3
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,13,10,2,0,130.0,c DA Warner b KV Sharma,3
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",6,7,0,0,85.71,c & b DJ Bravo,3
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",0,1,0,0,0.0,c GJ Maxwell b AR Patel,4
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",31,28,2,0,110.71,c KD Karthik b MA Starc,3
32,2015-05-01,Mumbai Indians,Wankhede Stadium,23,20,2,0,115.0,c Harbhajan Singh b MJ McClenaghan,4
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,68,40,9,2,170.0,b RS Bopara,3
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4,6,0,0,66.67,b RA Jadeja,3
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,14,11,2,0,127.27,c M Morkel b AD Russell,3
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,12,13,1,0,92.31,c AB de Villiers b D Wiese,4
