match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Delhi Capitals,"Wankhede Stadium, Mumbai",36,24,4,2,150.0,c S Dhawan b R Ashwin,3
8,2021-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",46,31,7,1,148.39,c M Shahrukh Khan b M Ashwin,3
12,2021-04-19,Rajasthan Royals,"Wankhede Stadium, Mumbai",26,20,1,2,130.0,c R Parag b R Tewatia,3
15,2021-04-21,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",25,12,2,2,208.33,st KD Karthik b SP Narine,3
23,2021-04-28,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",15,8,3,0,187.5,c KM Jadhav b Rashid Khan,3
27,2021-05-01,Mumbai Indians,"Arun Jaitley Stadium, Delhi",58,36,5,5,161.11,c Q de Kock b JJ Bumrah,3
30,2021-09-19,Mumbai Indians,Dubai International Cricket Stadium,0,3,0,0,0.0,c SS Tiwary b AF Milne,3
35,2021-09-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,23,18,0,2,127.78,c V Kohli b HV Patel,3
38,2021-09-26,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",32,28,2,1,114.29,c VR Iyer b LH Ferguson,3
44,2021-09-30,Sunrisers Hyderabad,Sharjah Cricket Stadium,17,17,2,0,100.0,b Rashid Khan,3
47,2021-10-02,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",21,17,1,1,123.53,st SV Samson b R Tewatia,4
50,2021-10-04,Delhi Capitals,Dubai International Cricket Stadium,5,8,0,0,62.5,c SS Iyer b AR Patel,4
53,2021-10-07,Punjab Kings,Dubai International Cricket Stadium,0,6,0,0,0.0,c KL Rahul b Arshdeep Singh,3
57,2021-10-10,Delhi Capitals,Dubai International Cricket Stadium,16,12,2,0,133.33,c K Rabada b TK Curran,6
60,2021-10-15,Kolkata Knight Riders,Dubai International Cricket Stadium,37,20,2,3,185.0,not out,4
