innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,DL Vettori,4.0,0,34,1,8.5,6,0,0
1,Royal Challengers Bangalore,HV Patel,4.0,0,29,1,7.25,8,0,0
1,Royal Challengers Bangalore,KP Appanna,2.0,0,23,0,11.5,1,1,0
1,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,34,2,8.5,9,1,0
1,Royal Challengers Bangalore,TM Dilshan,2.0,0,24,0,12.0,2,0,0
1,Royal Challengers Bangalore,Z Khan,4.0,0,34,0,8.5,4,1,0
2,Pune Warriors,A Nehra,4.0,0,54,1,13.5,8,0,1
2,Pune Warriors,AB Dinda,4.0,0,28,1,7.0,6,2,1
2,Pune Warriors,AD Mathews,4.0,0,35,1,8.75,6,0,0
2,Pune Warriors,B Kumar,4.0,0,27,0,6.75,10,0,0
2,Pune Warriors,MN Samuels,2.0,0,5,1,2.5,7,0,0
2,Pune Warriors,R Sharma,2.0,0,35,0,17.5,1,0,0
