innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,48,3,30,9.6,5,7
1,Pune Warriors,middle,76,3,54,8.44,8,11
1,Pune Warriors,powerplay,58,0,36,9.67,9,12
2,Royal Challengers Bangalore,death,69,1,30,13.8,9,4
2,Royal Challengers Bangalore,middle,75,1,54,8.33,8,15
2,Royal Challengers Bangalore,powerplay,42,2,36,7.0,5,19
