innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,SP Narine,6,9,G Gambhir,3,5,10,14
1,Kolkata Knight Riders,2,RV Uthappa,16,9,G Gambhir,12,11,30,20
1,Kolkata Knight Riders,3,MK Pandey,20,22,RV Uthappa,52,30,77,52
1,Kolkata Knight Riders,4,MK Pandey,26,13,YK Pathan,9,7,36,20
1,Kolkata Knight Riders,5,YK Pathan,4,4,SA Yadav,4,3,10,7
1,Kolkata Knight Riders,6,C de Grandhomme,0,2,YK Pathan,7,3,7,5
1,Kolkata Knight Riders,7,CR Woakes,1,1,YK Pathan,1,1,2,2
2,Sunrisers Hyderabad,1,DA Warner,21,18,S Dhawan,23,22,46,40
2,Sunrisers Hyderabad,2,DA Warner,5,12,MC Henriques,8,7,13,19
2,Sunrisers Hyderabad,3,Yuvraj Singh,1,2,MC Henriques,5,3,6,5
2,Sunrisers Hyderabad,4,DJ Hooda,13,7,Yuvraj Singh,17,9,31,16
2,Sunrisers Hyderabad,5,BCJ Cutting,6,4,Yuvraj Singh,8,5,16,9
2,Sunrisers Hyderabad,6,NV Ojha,7,8,BCJ Cutting,9,6,17,14
2,Sunrisers Hyderabad,7,Bipul Sharma,21,14,NV Ojha,4,3,26,17
